matchId,playerId,playType,bodyPart,x,y,interveningOpponents,interveningTeammates,interferenceOnShooter,minute,second,outcome
m_48,p_55,open play,head,5.24,8.98,2,0,medium,63,10,saved by keeper
m_69,p_143,free kick,right foot,22.44,-11.97,5,3,low,59,12,blocked shot
m_48,p_10,open play,head,7.98,1,2,0,high,19,46,missed chance
m_96,p_142,open play,right foot,32.17,-2.99,3,3,low,57,22,blocked shot
m_196,p_125,open play,right foot,8.73,15.21,1,0,low,29,41,missed chance
m_107,p_129,open play,left foot,13.97,-2,2,0,medium,52,30,goal
m_20,p_142,open play,left foot,10.23,8.73,1,0,low,55,11,saved by keeper
m_19,p_58,open play,right foot,15.21,12.97,3,0,medium,21,33,blocked shot
m_183,p_89,open play,left foot,11.22,9.73,0,0,high,37,13,goal
m_76,p_96,open play,right foot,24.69,7.73,3,0,medium,61,22,missed chance
m_67,p_32,open play,right foot,8.23,-2.49,4,0,medium,40,46,saved by keeper
m_188,p_108,open play,right foot,13.22,-3.49,3,0,medium,78,9,saved by keeper
m_1,p_102,open play,right foot,24.94,-7.23,3,0,low,80,7,saved by keeper
m_168,p_32,open play,head,6.48,0.25,5,1,high,61,47,blocked shot
m_165,p_39,open play,right foot,27.68,-6.24,3,1,low,6,6,missed chance
m_58,p_137,open play,right foot,17.96,13.47,4,1,medium,49,30,missed chance
m_124,p_145,open play,head,1.5,1.75,0,0,medium,5,54,goal
m_149,p_117,open play,left foot,8.98,2.24,1,0,low,43,26,goal
m_129,p_108,open play,right foot,15.21,-16.96,3,0,high,59,20,blocked shot
m_26,p_112,open play,left foot,22.69,8.23,3,1,low,7,46,blocked shot
m_234,p_51,open play,right foot,15.46,11.72,2,0,medium,56,26,saved by keeper
m_214,p_47,open play,right foot,25.94,-16.21,3,1,medium,82,40,missed chance
m_215,p_143,open play,right foot,15.96,12.72,3,0,medium,8,49,saved by keeper
m_160,p_151,open play,right foot,17.71,11.72,2,0,low,91,11,blocked shot
m_222,p_95,open play,head,7.73,2.99,2,1,low,72,46,missed chance
m_128,p_37,open play,right foot,27.43,0.5,3,0,medium,68,24,blocked shot
m_62,p_10,open play,left foot,10.47,13.97,3,0,high,50,54,missed chance
m_70,p_140,open play,head,4.49,3.24,3,1,high,48,9,goal
m_165,p_118,open play,right foot,12.72,8.23,3,1,low,59,51,missed chance
m_51,p_100,open play,right foot,22.44,-3.49,3,0,medium,50,57,missed chance
m_209,p_113,open play,right foot,25.69,-26.43,4,1,low,84,28,missed chance
m_208,p_1,open play,left foot,2.24,0.75,1,0,medium,47,33,goal
m_193,p_77,open play,left foot,11.72,-10.72,4,1,medium,60,2,missed chance
m_21,p_87,open play,right foot,13.47,14.22,4,0,low,86,43,blocked shot
m_209,p_149,open play,right foot,7.48,17.96,2,0,medium,17,27,missed chance
m_142,p_36,open play,right foot,22.69,3.99,3,0,high,71,50,blocked shot
m_24,p_66,open play,right foot,7.73,4.49,2,0,low,76,41,goal
m_3,p_118,open play,head,12.22,4.24,3,0,medium,90,20,missed chance
m_58,p_80,open play,head,9.23,-1.75,2,0,high,80,31,saved by keeper
m_96,p_52,open play,right foot,24.44,1.75,7,0,low,31,31,missed chance
m_88,p_73,open play,right foot,25.44,6.48,4,1,medium,65,8,missed chance
m_188,p_51,free kick,right foot,19.95,24.94,2,0,low,18,52,missed chance
m_184,p_116,open play,right foot,24.19,20.2,1,0,low,23,46,blocked shot
m_91,p_115,open play,left foot,11.22,-5.24,2,0,low,58,24,hit the post
m_152,p_69,open play,right foot,12.47,2.74,2,0,medium,67,25,saved by keeper
m_137,p_61,open play,left foot,9.73,12.72,1,0,low,69,13,missed chance
m_148,p_147,open play,right foot,11.72,-15.21,2,0,medium,90,42,missed chance
m_8,p_30,open play,right foot,7.73,13.97,1,0,medium,16,1,missed chance
m_200,p_93,open play,left foot,14.46,-0.75,4,1,medium,39,20,blocked shot
m_192,p_66,open play,left foot,25.94,-0.5,4,0,low,30,42,missed chance
m_108,p_151,open play,head,8.73,4.24,4,0,medium,82,3,blocked shot
m_137,p_151,open play,right foot,14.71,8.23,2,0,high,28,10,blocked shot
m_149,p_25,open play,right foot,7.48,-3.49,2,0,medium,50,2,saved by keeper
m_24,p_154,open play,right foot,30.67,-4.99,4,1,medium,28,12,missed chance
m_213,p_76,open play,right foot,4.49,-10.72,2,0,low,77,55,saved by keeper
m_143,p_57,open play,right foot,13.97,-1,5,0,high,4,32,blocked shot
m_134,p_132,open play,right foot,14.46,0.5,2,0,medium,33,11,blocked shot
m_87,p_140,open play,head,9.73,-7.23,2,0,medium,65,1,saved by keeper
m_234,p_44,open play,head,5.74,1.5,1,0,low,40,8,goal
m_126,p_22,open play,right foot,4.49,-8.73,1,0,low,79,26,blocked shot
m_155,p_56,open play,right foot,4.74,-11.72,1,0,low,2,23,missed chance
m_120,p_78,open play,right foot,32.92,-2,2,0,medium,77,54,missed chance
m_70,p_158,open play,right foot,29.43,3.24,4,2,low,46,2,missed chance
m_171,p_153,open play,right foot,26.43,6.24,2,1,low,65,30,saved by keeper
m_13,p_50,open play,right foot,9.48,-16.46,2,0,low,18,37,missed chance
m_199,p_106,open play,left foot,4.99,-13.97,3,0,medium,43,54,missed chance
m_51,p_64,open play,right foot,8.98,10.97,1,0,medium,56,46,missed chance
m_193,p_27,open play,right foot,23.94,1,3,0,medium,68,11,saved by keeper
m_14,p_37,free kick,left foot,30.67,-12.47,5,0,low,58,7,blocked shot
m_15,p_27,free kick,right foot,19.2,-3.74,7,2,low,90,25,missed chance
m_212,p_20,open play,left foot,25.44,-11.47,3,0,low,23,14,blocked shot
m_47,p_59,open play,left foot,5.24,-9.98,1,0,medium,27,1,missed chance
m_98,p_75,penalty,right foot,10.97,0,1,0,low,22,19,saved by keeper
m_105,p_134,open play,head,2.74,-2.49,2,0,high,37,53,missed chance
m_112,p_145,open play,left foot,20.7,-2.49,3,0,low,21,41,missed chance
m_193,p_159,open play,left foot,24.94,-4.24,3,1,low,83,5,missed chance
m_169,p_151,open play,head,7.98,2.74,3,0,medium,50,27,missed chance
m_223,p_87,open play,left foot,18.7,0.25,2,0,medium,78,52,missed chance
m_146,p_47,open play,right foot,15.71,14.46,2,1,low,91,23,saved by keeper
m_196,p_54,open play,left foot,9.23,2.74,0,0,medium,48,17,goal
m_211,p_104,penalty,right foot,10.97,0,1,0,low,84,18,goal
m_40,p_13,open play,head,7.73,-2,2,0,high,15,59,missed chance
m_59,p_8,open play,left foot,23.69,3.74,2,0,high,43,7,missed chance
m_225,p_145,open play,right foot,19.45,2.74,3,1,low,26,49,missed chance
m_67,p_34,open play,head,6.48,0.75,2,1,medium,30,20,goal
m_14,p_106,open play,left foot,14.71,9.98,2,0,low,79,2,blocked shot
m_20,p_106,open play,left foot,13.72,-12.22,2,0,medium,60,29,missed chance
m_74,p_18,open play,right foot,23.44,-14.22,3,0,low,59,0,saved by keeper
m_210,p_31,open play,left foot,25.94,4.99,3,1,medium,84,2,missed chance
m_2,p_141,open play,left foot,20.7,-6.73,3,1,medium,49,0,missed chance
m_224,p_61,open play,right foot,15.46,-13.22,2,0,medium,27,24,blocked shot
m_177,p_2,open play,right foot,22.94,0.25,6,1,medium,52,49,missed chance
m_236,p_116,penalty,right foot,10.97,0,1,0,low,64,2,goal
m_124,p_98,open play,left foot,13.47,-3.99,3,0,medium,27,6,missed chance
m_192,p_86,open play,right foot,22.44,3.99,2,0,medium,80,46,missed chance
m_94,p_82,open play,head,6.73,-6.24,3,0,medium,88,51,blocked shot
m_140,p_45,open play,left foot,10.23,12.72,2,0,high,94,0,blocked shot
m_70,p_139,open play,left foot,8.73,-1,2,0,low,33,36,blocked shot
m_101,p_12,open play,left foot,1,10.23,1,0,low,34,41,saved by keeper
m_218,p_46,open play,right foot,1,2,0,0,low,55,37,goal
m_49,p_75,open play,right foot,25.69,-11.22,2,1,medium,33,4,saved by keeper
m_157,p_95,open play,right foot,23.94,-7.73,3,1,medium,28,55,missed chance
m_9,p_31,open play,right foot,24.94,-2.74,2,1,low,62,43,missed chance
m_159,p_128,open play,left foot,14.71,3.24,2,0,low,34,44,missed chance
m_76,p_22,free kick,left foot,18.45,-20.2,4,0,low,37,4,blocked shot
m_111,p_41,open play,right foot,11.47,-3.74,4,1,high,63,19,goal
m_102,p_71,open play,head,10.23,3.74,2,0,medium,45,19,hit the post
m_212,p_82,open play,left foot,7.48,11.97,2,0,medium,46,21,blocked shot
m_28,p_49,open play,right foot,27.18,3.74,3,0,medium,67,46,missed chance
m_231,p_123,open play,left foot,9.48,23.44,1,0,medium,79,21,blocked shot
m_2,p_132,open play,right foot,12.97,13.97,2,0,medium,58,8,missed chance
m_62,p_145,open play,right foot,14.71,-9.98,2,0,medium,10,23,saved by keeper
m_173,p_63,open play,right foot,26.68,4.74,2,0,medium,29,14,saved by keeper
m_94,p_17,open play,head,4.24,2,3,0,medium,63,16,hit the post
m_8,p_19,open play,right foot,12.47,8.23,3,0,medium,68,46,missed chance
m_50,p_43,open play,right foot,2.99,-1.5,1,0,high,56,55,goal
m_71,p_153,open play,right foot,7.73,-4.99,2,0,high,56,30,blocked shot
m_96,p_29,open play,right foot,18.7,4.49,6,3,medium,13,8,saved by keeper
m_178,p_142,open play,left foot,14.96,-12.22,4,1,low,87,48,missed chance
m_70,p_47,open play,left foot,11.47,9.98,1,0,medium,72,42,saved by keeper
m_72,p_4,open play,head,10.23,5.49,3,0,high,64,44,missed chance
m_140,p_3,free kick,left foot,32.42,-4.74,5,1,low,33,41,missed chance
m_16,p_90,open play,left foot,8.98,1.5,1,0,medium,69,31,saved by keeper
m_34,p_106,open play,right foot,11.22,-14.96,1,0,medium,25,17,missed chance
m_24,p_140,open play,head,6.98,0.75,1,0,low,27,16,blocked shot
m_199,p_129,open play,left foot,4.24,6.48,1,0,medium,74,23,saved by keeper
m_183,p_128,open play,head,11.22,3.49,2,0,medium,3,7,saved by keeper
m_151,p_10,open play,left foot,30.18,9.48,3,0,medium,10,44,saved by keeper
m_147,p_27,open play,right foot,11.97,-17.21,2,0,medium,58,41,blocked shot
m_26,p_124,open play,right foot,3.24,4.49,3,0,high,39,11,blocked shot
m_210,p_64,open play,right foot,19.7,-1,3,0,medium,76,44,blocked shot
m_119,p_10,open play,right foot,11.22,-16.96,2,0,medium,23,59,saved by keeper
m_185,p_11,free kick,left foot,27.93,-12.47,5,1,low,26,48,blocked shot
m_160,p_132,open play,head,4.49,5.99,1,0,medium,10,35,missed chance
m_190,p_105,open play,left foot,8.98,10.97,1,0,high,70,1,saved by keeper
m_125,p_112,open play,right foot,27.18,15.71,3,0,medium,51,4,saved by keeper
m_127,p_4,open play,left foot,19.2,-16.21,3,0,medium,47,42,saved by keeper
m_52,p_90,open play,right foot,26.43,-5.24,2,0,medium,4,10,saved by keeper
m_54,p_22,open play,right foot,15.71,-5.24,2,0,medium,46,15,blocked shot
m_109,p_14,open play,left foot,21.7,-8.73,1,0,high,8,48,goal
m_153,p_2,open play,right foot,7.23,8.48,1,0,medium,24,48,saved by keeper
m_41,p_22,open play,right foot,21.2,10.23,4,1,medium,60,39,blocked shot
m_200,p_130,open play,right foot,0.5,1.5,0,0,low,75,28,goal
m_87,p_4,open play,left foot,8.98,2.99,2,0,medium,54,22,blocked shot
m_89,p_128,open play,right foot,13.47,2,2,0,high,64,39,blocked shot
m_48,p_14,open play,right foot,25.19,-3.24,3,0,medium,34,26,missed chance
m_146,p_126,open play,left foot,8.98,-12.47,2,0,medium,47,59,saved by keeper
m_48,p_158,open play,right foot,26.43,-1.5,2,0,medium,15,49,missed chance
m_173,p_65,open play,head,8.23,-2.24,2,0,high,75,3,missed chance
m_30,p_33,open play,right foot,8.98,5.24,3,0,high,68,46,blocked shot
m_45,p_55,open play,left foot,15.71,-3.24,6,0,medium,5,57,missed chance
m_34,p_135,open play,head,10.72,-6.48,3,1,medium,54,4,saved by keeper
m_147,p_2,open play,right foot,5.24,5.99,1,0,low,15,18,missed chance
m_52,p_77,open play,left foot,24.19,8.48,4,3,medium,76,21,missed chance
m_21,p_109,open play,head,7.73,2,2,0,medium,31,23,missed chance
m_172,p_115,open play,right foot,27.68,7.73,2,0,medium,9,8,saved by keeper
m_57,p_51,open play,left foot,24.69,-8.23,2,0,medium,91,58,missed chance
m_55,p_2,open play,head,8.73,5.49,1,0,medium,21,19,missed chance
m_175,p_29,open play,left foot,25.19,-5.24,2,0,medium,37,9,goal
m_84,p_99,open play,right foot,23.69,8.73,6,2,low,68,55,missed chance
m_8,p_98,open play,left foot,7.48,1.5,2,0,medium,65,20,saved by keeper
m_125,p_90,open play,head,2.24,2.49,1,0,medium,51,29,missed chance
m_220,p_83,open play,right foot,11.47,-2.24,1,0,low,50,4,saved by keeper
m_214,p_130,open play,left foot,10.72,2,1,0,low,32,20,missed chance
m_191,p_83,open play,left foot,24.19,13.97,3,0,medium,39,10,blocked shot
m_33,p_51,open play,head,6.48,-3.74,2,0,high,22,27,missed chance
m_153,p_85,open play,other,2,-1,0,0,low,90,50,goal
m_130,p_85,open play,head,7.23,1.75,2,0,high,28,38,hit the post
m_166,p_80,open play,left foot,13.72,9.23,5,0,high,78,25,blocked shot
m_228,p_147,open play,right foot,7.48,-12.72,2,0,medium,37,7,goal
m_5,p_52,open play,right foot,18.21,-1.25,2,0,medium,2,44,blocked shot
m_239,p_15,open play,left foot,18.95,4.74,3,1,medium,90,34,missed chance
m_2,p_34,open play,right foot,2.99,-7.98,2,0,medium,1,9,missed chance
m_123,p_84,open play,right foot,9.48,-10.72,2,0,medium,38,10,saved by keeper
m_140,p_158,open play,right foot,21.45,-2,2,0,medium,3,41,hit the post
m_170,p_149,penalty,right foot,10.97,0,1,0,low,46,20,goal
m_163,p_139,open play,left foot,28.18,9.23,2,0,low,57,36,missed chance
m_240,p_129,open play,left foot,21.45,-18.7,4,2,low,38,50,missed chance
m_136,p_155,open play,right foot,23.44,4.24,3,0,low,58,16,missed chance
m_111,p_155,open play,left foot,9.23,10.72,1,0,low,13,46,missed chance
m_99,p_102,open play,right foot,11.22,-2.74,2,0,medium,59,29,goal
m_229,p_110,free kick,right foot,25.19,14.71,4,0,low,31,44,missed chance
m_119,p_103,open play,right foot,2.74,-14.22,2,0,high,66,43,saved by keeper
m_19,p_144,open play,head,3.99,-2.49,2,0,medium,79,42,missed chance
m_142,p_7,open play,right foot,9.73,10.47,4,1,medium,37,35,hit the post
m_190,p_79,open play,right foot,16.96,9.73,2,0,low,13,57,missed chance
m_124,p_33,open play,left foot,21.45,0.5,2,0,medium,86,31,missed chance
m_40,p_48,open play,head,14.46,0.5,2,0,medium,69,57,missed chance
m_92,p_98,open play,right foot,8.73,-6.98,2,0,low,17,5,missed chance
m_213,p_1,open play,right foot,17.21,6.98,3,1,low,12,31,missed chance
m_105,p_108,open play,left foot,7.98,5.74,2,1,low,71,58,blocked shot
m_142,p_53,open play,right foot,12.47,13.97,2,0,low,56,17,missed chance
m_48,p_58,open play,left foot,9.48,12.72,4,0,medium,73,5,blocked shot
m_180,p_28,open play,head,9.23,2.99,3,0,medium,79,28,saved by keeper
m_168,p_152,open play,left foot,22.94,18.95,4,0,medium,7,47,missed chance
m_44,p_88,open play,right foot,17.71,-1,1,0,medium,72,33,missed chance
m_65,p_38,open play,right foot,10.47,6.98,3,1,low,82,3,missed chance
m_35,p_41,open play,right foot,6.24,6.98,2,0,medium,38,17,goal
m_229,p_134,open play,right foot,19.95,10.23,2,0,medium,53,4,saved by keeper
m_31,p_53,open play,left foot,27.68,3.49,3,0,medium,32,5,blocked shot
m_110,p_7,open play,left foot,6.48,12.47,2,0,medium,24,5,missed chance
m_134,p_127,open play,head,2.49,-5.74,2,0,medium,17,35,missed chance
m_185,p_53,open play,left foot,17.46,0.25,3,0,medium,31,30,missed chance
m_78,p_125,open play,head,2,6.48,2,0,high,20,51,missed chance
m_18,p_13,open play,right foot,14.96,-13.22,2,0,medium,78,27,saved by keeper
m_189,p_114,open play,head,3.99,1,3,1,medium,24,0,goal
m_12,p_151,open play,left foot,8.23,-3.24,1,0,low,29,20,saved by keeper
m_142,p_98,open play,head,6.98,8.98,4,0,medium,42,28,missed chance
m_221,p_123,open play,right foot,11.97,5.74,3,0,medium,5,15,saved by keeper
m_169,p_90,open play,left foot,6.73,17.96,2,1,low,71,27,saved by keeper
m_112,p_143,open play,right foot,25.69,-4.24,2,0,low,65,18,missed chance
m_31,p_6,open play,head,11.22,-1.25,3,1,medium,46,24,saved by keeper
m_70,p_54,open play,right foot,8.98,3.99,3,0,medium,14,58,missed chance
m_69,p_148,open play,left foot,17.96,-3.74,8,2,low,57,52,blocked shot
m_128,p_72,open play,right foot,19.7,17.46,4,0,medium,35,10,missed chance
m_112,p_135,open play,head,10.23,4.99,1,0,low,18,0,missed chance
m_161,p_72,open play,right foot,12.47,-16.46,2,0,medium,64,26,missed chance
m_201,p_21,open play,left foot,9.73,9.23,2,0,medium,1,15,blocked shot
m_151,p_32,open play,left foot,13.47,8.23,3,0,high,66,26,blocked shot
m_43,p_96,open play,right foot,15.46,14.22,3,0,medium,13,56,missed chance
m_55,p_71,open play,right foot,8.23,-1,2,1,low,2,11,saved by keeper
m_169,p_33,open play,left foot,20.7,15.96,3,0,medium,80,2,saved by keeper
m_13,p_151,open play,left foot,6.48,0.75,4,1,high,17,0,blocked shot
m_96,p_25,open play,left foot,8.73,14.71,2,0,medium,28,40,missed chance
m_118,p_103,open play,head,5.24,0.25,1,0,high,62,56,missed chance
m_91,p_76,open play,head,12.47,2.24,1,0,medium,77,38,missed chance
m_130,p_58,open play,right foot,10.72,-1.25,3,1,medium,20,24,missed chance
m_6,p_36,open play,right foot,15.46,-3.74,3,0,medium,58,2,blocked shot
m_49,p_94,open play,right foot,11.97,-15.96,2,0,low,24,19,goal
m_111,p_148,open play,left foot,19.95,-11.47,2,0,medium,14,46,missed chance
m_172,p_58,open play,head,12.97,-1.25,3,0,low,66,57,missed chance
m_80,p_152,open play,left foot,19.95,14.96,2,0,low,94,37,blocked shot
m_2,p_28,open play,left foot,14.46,8.98,3,0,medium,94,18,saved by keeper
m_119,p_62,open play,right foot,16.21,13.22,3,0,low,42,16,blocked shot
m_166,p_40,open play,right foot,7.23,-1.75,1,0,low,38,24,missed chance
m_136,p_137,open play,left foot,23.69,14.71,3,0,high,49,2,missed chance
m_141,p_91,open play,head,3.24,0.25,2,0,medium,46,30,goal
m_224,p_106,open play,right foot,19.45,2.74,2,0,low,55,39,goal
m_220,p_152,open play,head,4.74,-1,2,0,medium,54,41,goal
m_43,p_48,open play,right foot,10.23,-6.48,2,0,medium,88,38,goal
m_218,p_4,open play,left foot,24.44,-5.99,3,1,high,42,29,saved by keeper
m_129,p_123,open play,right foot,11.72,4.49,2,0,low,52,35,saved by keeper
m_52,p_141,open play,right foot,11.72,-10.23,2,0,medium,35,58,missed chance
m_40,p_5,open play,left foot,6.24,3.99,1,0,medium,72,31,missed chance
m_85,p_22,open play,right foot,10.23,0.5,1,0,low,33,28,goal
m_210,p_125,open play,right foot,10.23,-12.47,1,0,low,25,49,saved by keeper
m_112,p_59,free kick,right foot,4.49,21.7,6,2,low,86,58,saved by keeper
m_178,p_74,free kick,right foot,24.69,-2.74,7,2,low,57,40,missed chance
m_224,p_36,open play,left foot,9.23,4.24,3,0,medium,51,26,blocked shot
m_120,p_84,open play,right foot,17.96,-2.24,3,0,high,14,49,blocked shot
m_239,p_106,open play,left foot,13.47,2.24,2,0,medium,82,21,missed chance
m_19,p_105,open play,left foot,13.72,-16.21,3,0,low,85,43,missed chance
m_194,p_16,open play,right foot,26.43,-6.73,1,0,medium,49,48,missed chance
m_171,p_36,open play,right foot,6.73,5.74,1,0,medium,92,38,hit the post
m_103,p_62,open play,right foot,13.72,-6.73,1,0,medium,80,12,missed chance
m_32,p_58,open play,head,8.48,-2,3,0,high,12,16,missed chance
m_122,p_143,open play,head,8.23,-5.74,1,0,high,62,39,saved by keeper
m_227,p_104,open play,head,10.97,4.99,1,0,medium,22,11,missed chance
m_177,p_124,open play,left foot,17.21,2.74,2,0,low,15,35,missed chance
m_204,p_69,open play,right foot,4.49,10.23,1,0,low,61,17,saved by keeper
m_37,p_84,open play,left foot,22.69,7.98,4,0,medium,22,30,saved by keeper
m_5,p_29,open play,left foot,15.21,-3.49,1,0,low,45,32,hit the post
m_18,p_32,open play,left foot,14.22,0.75,3,1,low,59,44,missed chance
m_193,p_19,open play,right foot,12.22,8.98,1,0,low,74,38,goal
m_212,p_152,open play,left foot,7.48,8.98,2,0,medium,63,23,saved by keeper
m_141,p_157,open play,right foot,7.23,-7.73,1,0,low,15,50,saved by keeper
m_7,p_37,open play,left foot,9.98,6.24,2,0,medium,12,14,saved by keeper
m_149,p_47,open play,left foot,17.21,12.97,3,0,low,78,8,missed chance
m_61,p_73,open play,right foot,23.19,-3.49,3,1,medium,28,7,saved by keeper
m_216,p_155,open play,left foot,14.46,-2.99,1,0,,59,29,
m_189,p_102,open play,head,11.72,0.5,1,0,low,11,0,missed chance
m_50,p_144,open play,left foot,11.22,-5.49,2,0,medium,50,33,missed chance
m_54,p_92,open play,left foot,29.68,14.96,2,0,low,56,14,missed chance
m_175,p_99,open play,right foot,19.2,9.23,2,0,medium,86,3,hit the post
m_3,p_112,open play,right foot,25.94,-7.98,5,2,low,39,25,missed chance
m_83,p_148,open play,right foot,18.45,-14.71,3,0,low,68,22,missed chance
m_19,p_73,open play,right foot,27.93,2,3,1,low,2,49,missed chance
m_96,p_46,open play,left foot,6.48,10.47,2,0,high,47,15,blocked shot
m_96,p_128,open play,right foot,7.48,1,1,0,low,6,0,blocked shot
m_104,p_32,open play,right foot,25.69,16.46,3,1,low,10,54,saved by keeper
m_136,p_67,open play,right foot,12.22,0.5,3,0,low,81,6,goal
m_103,p_92,open play,right foot,20.95,6.48,2,0,medium,22,21,blocked shot
m_33,p_89,open play,right foot,12.72,1.25,1,0,medium,64,21,goal
m_196,p_156,open play,right foot,5.24,-11.97,1,0,low,71,13,missed chance
m_159,p_114,open play,right foot,26.19,2.99,2,0,medium,50,18,blocked shot
m_14,p_75,open play,right foot,10.72,-15.46,1,0,medium,54,17,missed chance
